Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,319.000000,322.500000,316.250000,319.549988,308.713379,1456204
2015-01-02,319.350006,325.799988,318.049988,319.350006,308.520142,2894058
2015-01-05,320.450012,327.500000,319.350006,323.799988,312.819275,2099786
2015-01-06,321.649994,331.450012,315.600006,321.850006,310.935425,3672197
2015-01-07,321.950012,328.700012,317.399994,321.100006,310.210785,2981544
2015-01-08,326.000000,337.299988,323.549988,334.549988,323.204742,2932673
2015-01-09,339.899994,343.100006,327.350006,331.149994,319.920013,3543488
2015-01-12,332.149994,335.750000,325.549988,328.450012,317.311615,2990475
2015-01-13,330.200012,331.299988,320.750000,323.000000,312.046387,2688701
2015-01-14,324.000000,333.899994,322.649994,331.250000,320.016602,2272652
2015-01-15,334.000000,337.299988,326.250000,330.600006,319.388641,2140699
2015-01-16,329.799988,334.600006,326.000000,330.850006,319.630219,1970666
2015-01-19,332.049988,334.799988,326.600006,328.350006,317.214996,1362398
2015-01-20,329.000000,332.649994,326.850006,330.500000,319.292114,1091657
2015-01-21,330.350006,333.500000,326.200012,329.350006,318.181061,1514648
2015-01-22,329.049988,331.649994,327.000000,329.399994,318.229370,1376133
2015-01-23,332.000000,352.750000,330.100006,346.899994,335.135925,7519790
2015-01-27,348.000000,349.450012,340.899994,345.149994,333.445190,2928237
2015-01-28,343.399994,350.000000,333.899994,339.250000,327.745300,3391819
2015-01-29,340.649994,348.399994,337.649994,344.149994,332.479156,4034959
2015-01-30,346.399994,352.000000,323.500000,341.049988,329.484253,4373172
2015-02-02,339.500000,343.899994,333.000000,335.899994,324.508911,1735161
2015-02-03,336.299988,336.950012,326.049988,327.799988,316.683594,1537152
2015-02-04,329.450012,333.000000,319.250000,321.250000,310.355774,2792395
2015-02-05,322.000000,322.700012,308.450012,312.200012,301.612640,2167857
2015-02-06,311.100006,313.950012,298.600006,300.200012,290.019623,3265593
2015-02-09,296.700012,307.899994,292.500000,300.149994,289.971283,3103409
2015-02-10,298.100006,319.700012,298.100006,317.850006,307.071045,3921257
2015-02-11,319.899994,328.899994,319.000000,326.100006,315.041290,2148555
2015-02-12,327.700012,338.000000,326.799988,336.600006,325.185181,3539194
2015-02-13,337.700012,344.350006,331.549988,335.350006,323.977600,2180303
2015-02-16,335.100006,341.700012,329.649994,331.250000,320.016602,2205960
2015-02-18,332.299988,335.799988,330.000000,333.799988,322.480103,1227170
2015-02-19,335.149994,341.000000,323.700012,333.850006,322.528473,2643121
2015-02-20,335.049988,338.049988,326.399994,329.000000,317.842896,1302901
2015-02-23,331.000000,332.399994,321.200012,323.399994,312.432831,1737238
2015-02-24,323.750000,336.899994,319.250000,334.049988,322.721680,2330482
2015-02-25,336.000000,337.450012,326.850006,328.200012,317.070038,1467120
2015-02-26,328.100006,332.500000,322.500000,327.299988,316.200531,1775811
2015-02-27,329.399994,349.649994,327.799988,346.250000,334.507935,3025639
2015-02-28,null,null,null,null,null,null
2015-03-02,334.500000,335.600006,325.600006,330.350006,319.147125,2592113
2015-03-03,332.500000,339.049988,332.000000,336.549988,325.136871,2016305
2015-03-04,339.899994,343.299988,330.100006,332.000000,320.741211,1846535
2015-03-05,332.799988,335.399994,327.200012,333.049988,321.755585,1770268
2015-03-09,331.549988,335.899994,323.500000,325.000000,313.978607,1825760
2015-03-10,325.049988,327.899994,314.700012,317.549988,306.781189,1215285
2015-03-11,318.899994,318.899994,302.200012,307.799988,297.361847,4828130
2015-03-12,306.549988,312.000000,304.000000,310.250000,299.728760,3431277
2015-03-13,312.899994,316.299988,305.000000,306.250000,295.864441,4356123
2015-03-16,306.700012,314.750000,303.049988,313.299988,302.675323,1629195
2015-03-17,315.299988,320.850006,310.299988,319.549988,308.713379,5158959
2015-03-18,320.049988,320.950012,312.899994,316.649994,305.911743,3069180
2015-03-19,316.149994,322.649994,310.500000,312.899994,302.288910,1470026
2015-03-20,312.899994,316.700012,306.500000,308.149994,297.699982,2049167
2015-03-23,308.299988,311.250000,302.549988,303.850006,293.545807,1387396
2015-03-24,304.000000,309.000000,299.000000,307.100006,296.685608,2447607
2015-03-25,310.149994,315.500000,309.200012,314.750000,304.076141,2456872
2015-03-26,313.549988,315.600006,303.000000,304.200012,293.883972,3406327
2015-03-27,307.799988,307.799988,295.399994,305.000000,294.656830,3371344
2015-03-30,306.000000,310.000000,303.000000,308.549988,298.086426,3039118
2015-03-31,311.000000,315.450012,305.049988,308.200012,297.748291,2590770
2015-04-01,308.450012,312.049988,306.100006,310.950012,300.405029,1026200
2015-04-06,313.750000,323.850006,311.450012,321.250000,310.355774,2039045
2015-04-07,323.000000,325.600006,316.649994,323.899994,312.915894,1913068
2015-04-08,324.299988,325.000000,318.000000,319.149994,308.326935,1317175
2015-04-09,319.700012,320.549988,312.000000,316.700012,305.960114,1503986
2015-04-10,316.899994,323.850006,313.500000,319.799988,308.954956,2127407
2015-04-13,320.500000,331.649994,319.549988,330.799988,319.581909,2405161
2015-04-15,330.500000,333.600006,324.250000,325.750000,314.703125,1576904
2015-04-16,328.000000,332.399994,321.799988,327.500000,316.393768,1676768
2015-04-17,327.600006,332.000000,321.000000,322.750000,311.804840,1471127
2015-04-20,324.500000,324.950012,308.299988,313.500000,302.868561,2002115
2015-04-21,313.950012,320.649994,310.250000,314.450012,303.786346,1679188
2015-04-22,316.399994,318.250000,304.750000,313.700012,303.061768,2317579
2015-04-23,315.000000,319.850006,313.200012,318.600006,307.795593,1069160
2015-04-24,319.000000,319.000000,312.950012,316.299988,305.573608,1316393
2015-04-27,316.750000,323.450012,304.549988,305.950012,295.574646,2330507
2015-04-28,307.000000,310.799988,298.500000,306.100006,295.719513,2539436
2015-04-29,308.000000,315.399994,305.750000,312.850006,302.240631,1566799
2015-04-30,313.049988,319.899994,308.700012,317.549988,306.781189,2916537
2015-05-04,325.549988,353.000000,321.049988,347.200012,335.425720,6375610
2015-05-05,349.600006,351.700012,337.950012,342.700012,331.078339,4219216
2015-05-06,340.350006,344.250000,329.049988,331.200012,319.968353,2247751
2015-05-07,332.299988,332.299988,315.399994,322.799988,311.853119,1709602
2015-05-08,326.200012,340.750000,326.200012,335.100006,323.736053,2097977
2015-05-11,337.600006,345.000000,337.049988,344.049988,332.382568,2266220
2015-05-12,343.399994,343.399994,333.149994,334.899994,323.542847,1550748
2015-05-13,336.450012,344.000000,334.549988,340.450012,328.904633,3022877
2015-05-14,338.399994,340.000000,330.750000,333.950012,322.625092,3075816
2015-05-15,335.850006,338.649994,327.049988,329.000000,317.842896,1663198
2015-05-18,330.799988,340.549988,329.500000,339.350006,327.841949,1370344
2015-05-19,338.299988,344.899994,335.350006,339.850006,328.324982,1685421
2015-05-20,340.799988,344.450012,338.549988,343.049988,331.416443,1660453
2015-05-21,344.000000,351.000000,343.549988,348.399994,336.585052,2609479
2015-05-22,347.549988,354.799988,346.799988,348.950012,338.184174,2369700
2015-05-25,347.649994,350.299988,340.350006,342.899994,332.320740,1420555
2015-05-26,343.049988,350.250000,343.000000,345.250000,334.598297,1576396
2015-05-27,343.000000,344.899994,336.100006,338.899994,328.444214,2585896
2015-05-28,339.899994,340.600006,320.549988,333.000000,322.726227,3394601
2015-05-29,333.100006,334.700012,322.549988,323.850006,313.858521,3711024
2015-06-01,325.799988,325.799988,308.250000,311.549988,301.937988,3889157
2015-06-02,318.100006,321.000000,306.200012,309.149994,299.612030,7395219
2015-06-03,311.000000,311.799988,288.000000,297.250000,288.079193,24022178
2015-06-04,301.000000,316.350006,301.000000,311.200012,301.598846,6343813
2015-06-05,311.000000,315.649994,308.700012,311.299988,301.695709,2533852
2015-06-08,311.750000,313.899994,298.250000,302.149994,292.828003,2647500
2015-06-09,303.450012,311.350006,301.200012,306.549988,297.092224,2724447
2015-06-10,307.000000,314.250000,306.049988,312.950012,303.294861,2282770
2015-06-11,320.000000,320.299988,302.549988,304.250000,294.863190,3718393
2015-06-12,303.000000,313.049988,300.000000,312.049988,302.422577,2854243
2015-06-15,310.100006,317.000000,308.100006,310.049988,300.484222,3154460
2015-06-16,310.000000,315.000000,303.250000,313.200012,303.537079,4130581
2015-06-17,312.000000,315.000000,308.399994,311.000000,301.404968,4251580
2015-06-18,312.299988,313.700012,309.350006,311.000000,301.404968,2616024
2015-06-19,311.950012,313.250000,303.000000,304.600006,295.202423,3438440
2015-06-22,306.000000,314.500000,304.100006,311.049988,301.453430,3121416
2015-06-23,311.049988,318.399994,311.049988,316.049988,306.299194,2683470
2015-06-24,316.899994,318.000000,309.750000,311.549988,301.937988,2241106
2015-06-25,310.799988,316.450012,308.100006,312.549988,302.907166,5190167
2015-06-26,311.000000,315.350006,309.000000,311.200012,301.598846,2127770
2015-06-29,306.600006,307.500000,300.850006,306.649994,297.189178,1890624
2015-06-30,305.000000,309.399994,305.000000,307.899994,298.400604,2632153
2015-07-01,308.799988,312.700012,306.500000,311.299988,301.695709,2854143
2015-07-02,312.450012,319.000000,311.899994,316.049988,306.299194,8669541
2015-07-03,319.950012,325.750000,319.000000,320.799988,310.902588,5189498
2015-07-06,316.950012,321.100006,316.250000,320.100006,310.224182,2853145
2015-07-07,321.799988,334.700012,321.600006,333.049988,322.774658,7877450
2015-07-08,329.399994,329.399994,318.899994,320.649994,310.757233,6546522
2015-07-09,323.399994,323.399994,312.600006,315.149994,305.426941,3521086
2015-07-10,318.750000,321.549988,315.200012,317.100006,307.316742,2531442
2015-07-13,319.000000,322.000000,313.600006,321.399994,311.484100,1890469
2015-07-14,322.299988,322.750000,314.000000,315.899994,306.153748,1960113
2015-07-15,315.899994,320.750000,315.100006,319.649994,309.788086,2112588
2015-07-16,325.000000,329.000000,322.750000,326.899994,316.814423,3075862
2015-07-17,329.700012,330.700012,320.100006,329.299988,319.140289,2556255
2015-07-20,328.000000,330.500000,325.600006,328.799988,318.655792,1847655
2015-07-21,330.500000,331.250000,321.000000,322.649994,312.695496,1927178
2015-07-22,322.399994,325.399994,320.000000,324.500000,314.488464,1703725
2015-07-23,325.700012,333.350006,325.000000,331.350006,321.127106,3000343
2015-07-24,330.399994,330.399994,322.000000,323.899994,313.907013,2337434
2015-07-27,322.200012,322.700012,312.750000,313.950012,304.263977,2359169
2015-07-28,313.899994,317.100006,312.200012,313.450012,303.779388,2415757
2015-07-29,314.700012,316.299988,313.500000,314.700012,304.990845,2000338
2015-07-30,316.000000,319.950012,315.100006,318.350006,308.528229,3092912
2015-07-31,319.799988,326.500000,317.500000,325.000000,314.973022,3265863
2015-08-03,326.000000,331.899994,324.000000,330.700012,320.497162,2834386
2015-08-04,332.250000,340.299988,329.600006,339.149994,328.686493,4458398
2015-08-05,342.000000,344.000000,337.549988,339.850006,329.364899,2486133
2015-08-06,341.000000,348.399994,335.299988,346.750000,336.051971,2426994
2015-08-07,345.950012,347.700012,338.000000,339.549988,329.074158,1883328
2015-08-10,339.100006,344.250000,337.000000,338.549988,328.104980,4031354
2015-08-11,340.399994,340.399994,328.950012,331.799988,321.563263,3016995
2015-08-12,331.799988,331.799988,331.799988,331.799988,321.563263,0
2015-08-13,328.000000,338.000000,328.000000,334.700012,324.373779,4693354
2015-08-14,340.000000,365.799988,340.000000,363.750000,352.527527,13845397
2015-08-17,364.000000,365.000000,356.600006,358.299988,347.245636,3561590
2015-08-18,361.649994,372.799988,361.649994,363.450012,352.236786,4140901
2015-08-19,360.000000,368.200012,355.049988,365.500000,354.223541,2272302
2015-08-20,366.950012,374.799988,358.549988,368.549988,357.179443,5891117
2015-08-21,360.549988,367.149994,356.350006,365.049988,353.787415,4288543
2015-08-24,348.549988,349.700012,325.399994,334.600006,324.276886,6795047
2015-08-25,338.000000,349.299988,325.649994,344.799988,334.162140,5152340
2015-08-26,344.000000,355.250000,336.250000,347.850006,337.118073,4493391
2015-08-27,356.799988,362.850006,347.950012,356.549988,345.549683,14512261
2015-08-28,360.500000,369.450012,357.000000,362.649994,351.461456,5905591
2015-08-31,365.000000,372.399994,345.200012,355.450012,344.483612,30058587
2015-09-01,344.950012,354.750000,339.000000,342.250000,331.690826,3654461
2015-09-02,344.000000,347.450012,332.950012,334.549988,324.228394,4886043
2015-09-03,337.500000,344.750000,336.100006,339.399994,328.928772,2448672
2015-09-04,338.000000,342.649994,330.000000,339.350006,328.880310,2104869
2015-09-07,340.899994,345.500000,321.299988,322.649994,312.695496,2580631
2015-09-08,323.649994,327.350006,311.700012,317.549988,307.752899,4788058
2015-09-09,323.500000,327.600006,320.149994,324.049988,314.052338,2070584
2015-09-10,319.100006,328.000000,314.799988,326.200012,316.136017,2432225
2015-09-11,329.000000,334.000000,320.500000,322.950012,312.986267,2528750
2015-09-14,324.399994,331.200012,323.000000,329.950012,319.770355,2471856
2015-09-15,330.399994,334.899994,326.899994,332.000000,321.757080,2164523
2015-09-16,337.649994,337.649994,331.100006,334.200012,323.889191,1854497
2015-09-18,340.000000,351.200012,335.000000,339.700012,329.219513,11182333
2015-09-21,335.799988,337.299988,331.500000,332.899994,322.629303,2001172
2015-09-22,335.500000,335.549988,317.100006,319.100006,309.255066,2640588
2015-09-23,312.750000,316.600006,309.250000,310.850006,301.259644,3910066
2015-09-24,313.000000,313.299988,300.350006,301.850006,292.537262,10386968
2015-09-28,304.600006,312.000000,302.750000,307.200012,297.722198,3282892
2015-09-29,304.000000,304.950012,293.000000,297.399994,288.224518,5666979
2015-09-30,302.950012,303.500000,294.000000,299.000000,289.775177,5296746
2015-10-01,302.950012,307.100006,298.500000,305.049988,295.638519,4450444
2015-10-05,310.000000,319.649994,309.049988,317.850006,308.043640,5465126
2015-10-06,319.850006,320.950012,313.000000,315.799988,306.056885,3585046
2015-10-07,315.799988,319.500000,312.100006,314.549988,304.845428,1851446
2015-10-08,314.100006,322.399994,312.149994,320.750000,310.854187,3186244
2015-10-09,323.000000,324.700012,315.950012,318.549988,308.722015,1322859
2015-10-12,322.000000,324.250000,318.000000,320.750000,310.854187,1229567
2015-10-13,320.000000,325.299988,319.100006,323.549988,313.567780,1271687
2015-10-14,323.000000,328.399994,321.299988,324.500000,314.488464,1676790
2015-10-15,325.200012,331.000000,325.000000,329.000000,318.849640,1970502
2015-10-16,330.450012,330.899994,320.049988,323.299988,313.325470,1561900
2015-10-19,323.299988,324.700012,315.600006,317.700012,307.898285,1396880
2015-10-20,319.299988,319.299988,308.700012,309.850006,300.290497,5636626
2015-10-21,309.000000,314.799988,309.000000,314.200012,304.506256,2184160
2015-10-23,317.299988,318.000000,313.049988,314.149994,304.457794,1598163
2015-10-26,315.299988,317.000000,311.600006,316.350006,306.589905,1674155
2015-10-27,315.799988,316.649994,310.350006,311.299988,301.695709,2983187
2015-10-28,309.000000,310.750000,298.250000,300.649994,291.374298,6552757
2015-10-29,300.850006,303.350006,298.149994,300.100006,290.841278,4435704
2015-10-30,301.799988,302.750000,294.350006,296.250000,287.110046,3247944
2015-11-02,293.100006,302.700012,290.100006,295.549988,286.431641,7004865
2015-11-03,298.350006,301.500000,290.299988,291.200012,282.215851,3207025
2015-11-04,293.450012,295.200012,287.549988,289.450012,280.519867,2575040
2015-11-05,289.200012,292.950012,283.000000,284.100006,275.334869,2305175
2015-11-06,284.500000,287.899994,281.299988,285.049988,276.255585,2510273
2015-11-09,277.950012,283.500000,274.399994,276.049988,267.533203,5642736
2015-11-10,276.000000,276.600006,262.450012,265.600006,257.405670,5013279
2015-11-13,266.500000,268.950012,261.600006,267.350006,259.101715,4675141
2015-11-16,267.000000,273.250000,266.600006,272.100006,263.705109,2383616
2015-11-17,275.799988,276.399994,269.549988,270.750000,262.396759,2545418
2015-11-18,270.399994,272.399994,265.700012,267.299988,259.053162,2005924
2015-11-19,268.149994,271.500000,265.350006,270.750000,262.396759,2036037
2015-11-20,268.100006,273.500000,268.100006,269.700012,261.379181,3352666
2015-11-23,274.399994,278.899994,273.399994,276.500000,267.969391,3246402
2015-11-24,276.500000,277.000000,269.500000,270.250000,261.912170,2730094
2015-11-26,271.500000,272.500000,267.049988,268.000000,259.731598,5489324
2015-11-27,269.000000,271.700012,267.549988,268.250000,259.973907,3022945
2015-11-30,268.500000,269.200012,264.250000,268.000000,259.731598,4828780
2015-12-01,269.000000,269.350006,261.100006,263.250000,255.128174,5104457
2015-12-02,263.700012,265.799988,260.049988,261.399994,253.335266,3928835
2015-12-03,259.950012,262.950012,256.850006,258.850006,250.863907,5427457
2015-12-04,255.000000,257.899994,254.550003,255.550003,247.665741,3911817
2015-12-07,257.850006,258.899994,254.500000,255.100006,247.229630,2699537
2015-12-08,255.000000,255.000000,250.050003,251.050003,243.304565,2741462
2015-12-09,249.000000,251.300003,243.649994,244.000000,236.472061,4226145
2015-12-10,245.100006,249.449997,242.149994,246.899994,239.282593,4531790
2015-12-11,247.949997,250.399994,238.750000,241.149994,233.709976,3975604
2015-12-14,239.800003,255.500000,239.149994,254.550003,246.696594,4625481
2015-12-15,256.600006,257.399994,251.100006,252.100006,244.322159,3908369
2015-12-16,253.699997,254.500000,249.000000,251.649994,243.886047,2954754
2015-12-17,253.000000,257.649994,252.000000,256.299988,248.392563,2430145
2015-12-18,256.000000,261.250000,253.550003,260.200012,252.172287,3384209
2015-12-21,261.549988,262.600006,257.950012,260.600006,252.559921,1249639
2015-12-22,261.299988,261.299988,256.350006,257.600006,249.652512,1992099
2015-12-23,259.000000,260.250000,255.850006,257.299988,249.361725,1924064
2015-12-24,257.200012,261.299988,254.449997,258.100006,250.137054,1660435
2015-12-28,259.000000,263.000000,257.100006,262.000000,253.916733,2392484
2015-12-29,263.299988,266.399994,261.700012,263.549988,255.418900,1721015
2015-12-30,264.399994,265.000000,261.049988,261.750000,253.674454,1410867
2015-12-31,262.500000,262.950012,259.200012,260.899994,252.850647,2727837
2016-01-01,261.000000,268.299988,260.100006,267.549988,259.295471,1347893
2016-01-04,264.450012,266.500000,257.000000,257.950012,249.991684,2536252
2016-01-05,259.200012,260.299988,254.250000,255.699997,247.811111,2815055
2016-01-06,253.000000,257.299988,250.550003,251.800003,244.031433,2029467
2016-01-07,245.649994,247.500000,241.500000,245.000000,237.441208,4244402
2016-01-08,245.300003,247.250000,239.350006,241.399994,233.952271,4219352
2016-01-11,237.000000,238.699997,232.500000,234.050003,226.829056,2995719
2016-01-12,234.199997,240.500000,234.100006,237.250000,229.930313,3544439
2016-01-13,238.750000,239.800003,222.800003,230.199997,223.097824,4137056
2016-01-14,227.000000,232.949997,224.699997,227.800003,220.771881,2802513
2016-01-15,228.500000,229.449997,216.500000,218.250000,211.516525,3286291
2016-01-18,211.100006,225.899994,209.800003,219.300003,212.534134,4116330
2016-01-19,222.800003,233.899994,218.699997,232.850006,225.666092,3713322
2016-01-20,229.050003,229.350006,216.050003,219.399994,212.631027,4087126
2016-01-21,224.000000,224.000000,215.100006,221.300003,214.472412,7664473
2016-01-22,223.000000,225.000000,216.449997,221.750000,214.908539,5622627
2016-01-25,223.000000,225.800003,217.750000,218.399994,211.661865,1804218
2016-01-27,219.949997,220.050003,214.500000,215.350006,208.705994,2189628
2016-01-28,216.000000,219.949997,207.149994,210.850006,204.344818,12022147
2016-01-29,211.350006,216.750000,208.600006,212.250000,205.701614,4589849
2016-02-01,213.250000,221.800003,212.750000,221.100006,214.278580,3982611
2016-02-02,221.949997,223.949997,211.699997,213.250000,206.670776,2971041
2016-02-03,212.000000,214.500000,208.000000,210.199997,203.714874,3026403
2016-02-04,212.550003,218.000000,211.649994,215.699997,209.045181,2023624
2016-02-05,215.699997,218.000000,209.100006,211.100006,204.587128,3022383
2016-02-08,211.449997,216.899994,210.000000,212.050003,205.507813,2723554
2016-02-09,210.000000,212.750000,208.550003,210.399994,203.908707,1954496
2016-02-10,209.850006,209.899994,198.399994,202.850006,196.591660,3393463
2016-02-11,203.000000,204.800003,182.500000,186.850006,181.085281,3670827
2016-02-12,187.949997,190.699997,169.149994,178.050003,172.556778,12168356
2016-02-15,184.449997,194.000000,184.000000,191.149994,185.252609,9208050
2016-02-16,195.500000,204.350006,193.750000,200.350006,194.168777,9113057
2016-02-17,201.050003,214.300003,196.300003,212.500000,205.943924,6728882
2016-02-18,214.500000,215.800003,205.750000,210.399994,203.908707,4659211
2016-02-19,208.899994,210.800003,205.750000,209.399994,202.939560,2019974
2016-02-22,209.050003,211.699997,204.250000,205.899994,199.547516,2342159
2016-02-23,205.949997,208.649994,203.000000,204.199997,197.899979,2174859
2016-02-24,202.850006,203.750000,198.850006,200.149994,193.974915,3502611
2016-02-25,201.300003,201.899994,195.449997,198.449997,192.327393,4868927
2016-02-26,201.899994,204.449997,196.649994,200.100006,193.926498,2188367
2016-02-29,201.000000,204.000000,195.800003,196.699997,190.631363,3939877
2016-03-01,198.000000,208.000000,196.350006,206.899994,200.516708,2152599
2016-03-02,209.000000,222.550003,208.850006,218.800003,212.049545,4228824
2016-03-03,220.850006,229.449997,217.649994,227.500000,220.481125,3290989
2016-03-04,228.850006,228.850006,222.199997,225.149994,218.203613,4768604
2016-03-08,224.000000,231.699997,222.300003,228.250000,221.207993,3066086
2016-03-09,228.000000,232.649994,221.300003,226.000000,219.027405,4117976
2016-03-10,228.800003,228.800003,224.199997,226.449997,219.463516,1543894
2016-03-11,226.449997,232.850006,226.000000,231.199997,224.066986,2649095
2016-03-14,233.000000,237.500000,229.649994,232.399994,225.229935,2722628
2016-03-15,233.100006,233.600006,227.199997,228.250000,221.207993,1913147
2016-03-16,229.000000,229.500000,222.750000,228.550003,221.498749,2172701
2016-03-17,231.399994,239.500000,231.050003,235.699997,228.428131,5383866
2016-03-18,236.449997,243.199997,235.750000,241.949997,234.485321,4606790
2016-03-21,238.949997,245.000000,236.750000,243.850006,236.326691,3240298
2016-03-22,242.000000,243.300003,236.500000,239.550003,233.211380,3153670
2016-03-23,239.750000,243.199997,237.350006,238.300003,231.994461,2083410
2016-03-28,240.399994,242.949997,232.699997,235.649994,229.414566,2756755
2016-03-29,236.449997,242.199997,233.300003,237.850006,231.556366,2043092
2016-03-30,240.000000,248.500000,239.550003,245.949997,239.442032,2883662
2016-03-31,247.100006,250.000000,242.500000,247.699997,241.145721,4192902
2016-04-01,248.000000,248.000000,239.500000,242.899994,236.472717,1772898
2016-04-04,249.449997,249.449997,241.199997,242.550003,236.131989,1986415
2016-04-05,242.399994,242.449997,223.850006,226.250000,220.263290,4836504
2016-04-06,227.000000,229.750000,221.149994,224.350006,218.413574,6273776
2016-04-07,225.500000,228.000000,216.000000,216.800003,211.063339,4171133
2016-04-08,216.000000,220.000000,214.699997,219.250000,213.448517,1631016
2016-04-11,220.899994,229.899994,218.750000,229.050003,222.989212,2417006
2016-04-12,229.000000,234.800003,226.300003,233.600006,227.418823,2704639
2016-04-13,235.000000,237.949997,232.000000,233.550003,227.370132,2830268
2016-04-18,235.850006,236.750000,228.050003,231.300003,225.179688,5479038
2016-04-20,232.000000,236.300003,231.500000,233.500000,227.321472,2111521
2016-04-21,234.100006,236.000000,228.399994,229.350006,223.281281,2990447
2016-04-22,229.500000,233.399994,227.300003,230.100006,224.011444,7431640
2016-04-25,231.000000,233.699997,230.250000,231.800003,225.666443,1454607
2016-04-26,232.199997,232.899994,227.000000,229.100006,223.037888,2703783
2016-04-27,230.000000,242.000000,227.649994,241.250000,234.866379,7177265
2016-04-28,241.699997,241.699997,234.350006,235.449997,229.219864,5899252
2016-04-29,236.000000,240.100006,232.750000,238.199997,231.897110,2160232
2016-05-02,237.000000,237.250000,231.800003,232.949997,226.786026,2312439
2016-05-03,235.250000,242.449997,232.500000,235.500000,229.268524,5328996
2016-05-04,234.500000,234.500000,205.500000,208.250000,202.739609,22904231
2016-05-05,209.649994,210.699997,196.699997,198.000000,192.760803,17225029
2016-05-06,198.000000,199.500000,190.550003,194.550003,189.402100,15642446
2016-05-09,196.149994,198.399994,194.350006,196.750000,191.543900,9413270
2016-05-10,197.949997,198.949997,194.000000,194.550003,189.402100,4925308
2016-05-11,191.800003,195.449997,189.300003,193.000000,187.893112,7021749
2016-05-12,194.199997,197.649994,193.600006,195.149994,189.986221,6098282
2016-05-13,194.600006,200.250000,179.399994,188.550003,183.560852,15272242
2016-05-16,189.000000,192.199997,183.699997,185.800003,180.883636,9997240
2016-05-17,186.600006,187.350006,182.699997,183.250000,178.401108,7208437
2016-05-18,182.399994,185.500000,180.550003,183.199997,178.352432,5909252
2016-05-19,184.500000,184.500000,169.699997,171.550003,167.010696,13478073
2016-05-20,171.600006,180.399994,170.350006,177.949997,173.241348,13115129
2016-05-23,179.250000,182.449997,178.000000,181.100006,176.307999,10109957
2016-05-24,180.949997,181.500000,177.100006,180.850006,176.064606,3874787
2016-05-25,182.800003,184.050003,181.350006,182.850006,178.011688,4249199
2016-05-26,184.000000,187.500000,181.399994,184.800003,179.910110,5744871
2016-05-27,185.399994,192.949997,185.000000,191.699997,186.627518,8241406
2016-05-30,192.699997,194.000000,185.449997,190.250000,185.215881,3672794
2016-05-31,190.250000,194.699997,186.550003,192.149994,187.065613,6758009
2016-06-01,192.850006,203.300003,192.500000,202.300003,196.947052,10935767
2016-06-02,203.449997,206.500000,200.699997,205.199997,199.770294,6232617
2016-06-03,206.250000,206.250000,202.100006,204.550003,199.137497,3927140
2016-06-06,201.000000,204.550003,196.000000,203.699997,198.309982,5811557
2016-06-07,204.649994,207.649994,202.199997,206.500000,201.035904,3666830
2016-06-08,207.000000,207.850006,201.699997,203.399994,198.017929,2752494
2016-06-09,204.449997,205.850006,201.000000,201.899994,196.557602,2365078
2016-06-10,202.949997,205.699997,201.500000,202.750000,197.385117,1978971
2016-06-13,201.199997,203.699997,197.699997,202.600006,197.239090,2446154
2016-06-14,202.600006,210.000000,201.850006,208.600006,203.080353,4836424
2016-06-15,211.000000,211.899994,206.300003,207.000000,201.522659,4053483
2016-06-16,207.500000,209.500000,202.100006,208.500000,202.982971,4409306
2016-06-17,209.000000,209.500000,206.449997,207.699997,202.204147,2988774
2016-06-20,203.350006,208.899994,203.350006,206.800003,201.327942,1787203
2016-06-21,207.000000,209.949997,203.000000,203.250000,197.871887,2846802
2016-06-22,204.000000,208.449997,203.100006,207.350006,201.863419,3917750
2016-06-23,207.800003,208.800003,204.600006,207.149994,201.668671,4392227
2016-06-24,200.000000,203.100006,195.350006,201.899994,196.557602,6402985
2016-06-27,202.000000,205.649994,202.000000,203.850006,198.456024,2862705
2016-06-28,204.000000,206.800003,202.550003,202.899994,197.531143,5865629
2016-06-29,204.000000,205.250000,202.199997,203.050003,197.677185,6496278
2016-06-30,205.899994,207.800003,203.500000,206.850006,201.376648,5638170
2016-07-01,205.100006,207.899994,203.800003,204.300003,198.894119,3280576
2016-07-04,206.000000,213.949997,205.500000,213.250000,207.607285,5170996
2016-07-05,214.550003,216.399994,213.000000,214.550003,208.872879,6536180
2016-07-07,216.449997,216.449997,208.600006,210.050003,204.491974,7139883
2016-07-08,210.050003,211.949997,204.600006,207.050003,201.571350,2451302
2016-07-11,210.250000,218.250000,208.000000,217.449997,211.696152,7409680
2016-07-12,219.199997,219.899994,215.399994,218.000000,212.231598,5113880
2016-07-13,217.449997,222.000000,215.199997,217.300003,211.550110,5136217
2016-07-14,217.300003,220.699997,214.550003,216.899994,211.160690,3685749
2016-07-15,219.199997,223.649994,218.250000,220.500000,214.665436,5747335
2016-07-18,221.649994,222.899994,216.250000,217.949997,212.182922,3449057
2016-07-19,218.899994,221.800003,216.100006,220.600006,214.762817,3614887
2016-07-20,221.000000,222.399994,218.500000,221.399994,215.541611,3477005
2016-07-21,222.000000,226.350006,219.800003,223.199997,217.294006,5312623
2016-07-22,223.000000,225.949997,221.600006,225.350006,219.387115,3937731
2016-07-25,226.300003,227.449997,224.149994,226.149994,220.165955,4843432
2016-07-26,227.000000,229.449997,222.149994,224.399994,218.462250,3999228
2016-07-27,226.000000,229.449997,223.550003,228.699997,222.648483,3648076
